target_relic_mean,target_founder_mean,control_relic_mean,control_founder_mean,target_relic_n,target_founder_n,control_relic_n,control_founder_n,target_relic_minus_founder,control_relic_minus_founder,did_lift,unit_type,target_name,control_set,feature,feature_type
5.2481203007518795,5.213483146067416,6.264285714285714,5.910647405029428,133,445,280,1869,0.03463715468446349,0.3536383092562865,-0.319001154571823,cluster,I2_all,all_non_I2,surname_n,continuous
1.3834586466165413,1.5101123595505619,1.3642857142857143,1.4654895666131622,133,445,280,1869,-0.1266537129340206,-0.10120385232744789,-0.025449860606572727,cluster,I2_all,all_non_I2,surname_region_n,continuous
26.165838054010653,31.434594985439347,21.64897895418224,19.181124318594645,82,403,232,1480,-5.268756931428694,2.467854635587596,-7.73661156701629,cluster,PH908_primary,non_I2_excl_R1a,min_km_to_other_i2_relic,continuous
29.298016251164583,32.86048244190357,35.465955185389014,31.4243081985437,82,403,232,1480,-3.562466190738988,4.041646986845315,-7.604113177584303,cluster,PH908_primary,non_I2_excl_R1a,min_km_to_nonph_i2_relic,continuous
14.41297425701012,16.546638223746967,21.64897895418224,19.181124318594645,82,403,232,1480,-2.1336639667368473,2.467854635587596,-4.601518602324443,cluster,PH908_primary,non_I2_excl_R1a,min_km_to_i2_relic_diff_terminal,continuous
12.630822945043452,13.638633429261171,11.850072990899525,14.253383963094139,82,403,232,1480,-1.0078104842177193,-2.403310972194614,1.3955004879768946,cluster,PH908_primary,non_I2_excl_R1a,min_km_to_non_i2_relic,continuous
38.740421428157255,41.45777815528806,41.14287019297354,42.328301968549894,82,403,232,1480,-2.717356727130806,-1.1854317755763546,-1.5319249515544513,cluster,PH908_primary,non_I2_excl_R1a,min_km_to_r1a_relic,continuous
-1.7821513119666685,-2.9080047944857967,-9.798905963282717,-4.927740355500506,82,403,232,1480,1.1258534825191282,-4.871165607782211,5.997019090301339,cluster,PH908_primary,non_I2_excl_R1a,i2_vs_non_i2_distance_gap,continuous
24.327447171147135,24.91113993154109,19.4938912387913,23.147177649955246,82,403,232,1480,-0.583692760393955,-3.653286411163947,3.069593650769992,cluster,PH908_primary,non_I2_excl_R1a,i2_vs_r1a_distance_gap,continuous
3.573170731707317,3.240694789081886,2.663793103448276,3.2277027027027025,82,403,232,1480,0.3324759426254311,-0.5639095992544267,0.8963855418798579,cluster,PH908_primary,non_I2_excl_R1a,i2_relic_count_30,continuous
